timestamp,step,stride_pace,step_rate,contact_time,power,stride_angle,elevation_gain
282909,276,1.4243120897269426,128.00170148503602,732,169,9.557786333148824,16.5
283919,277,1.4353831902038352,123.93234049670917,810,172,5.936258721141045,16.5
284911,278,1.4170528971870682,123.97875519606829,817,175,9.031876333811235,16.5
285903,279,1.418347877111579,121.94217618488219,834,178,6.7811970468352785,16.5
286978,280,1.4560991681718094,113.2335168252896,691,176,4.136516282164795,16.5
288010,281,1.3768211356812972,106.71596497387105,691,174,6.738478753170245,16.5
289073,282,1.4867058610439783,123.08365990137104,714,179,9.972029246232518,16.5
290130,283,1.4352162788915284,113.57855607875656,666,176,8.69797355359573,16.5
291198,284,1.4951519531839164,111.17296123022594,714,179,6.29746336325693,16.5
292183,285,1.4178147228919709,105.940736708076,583,175,7.912979850404514,16.5
293262,286,1.4611472667423628,125.54574352132899,874,179,7.4305639175348475,16.5
294280,287,1.3750569366230236,115.15477060165192,733,176,4.453006588940235,16.5
295299,288,1.475599444702514,118.94250331842686,623,175,9.19489997105558,16.5
296321,289,1.4024115236307297,98.68929826774352,572,174,8.0622850514431,16.5
297302,290,1.3326772975679297,103.7667667708302,576,178,7.265184482509254,16.5
298358,291,1.4876370141791864,132.9326113413834,801,181,8.229060427478602,16.5
299346,292,1.3296700068386784,98.94443458989043,650,176,4.838080453663268,16.5
300365,293,1.3782503439960803,116.41378088337981,760,185,5.369844252311439,16.5
301403,294,1.439998144993383,105.79436879925815,589,181,7.367900559149999,16.5
302398,295,1.3434175699414264,110.94516120784616,586,168,6.031871645258015,16.5
303445,296,1.3930887924444901,103.1872514472869,535,163,7.683863759146311,16.5
304452,297,1.3603048752221876,115.63557967905881,659,166,4.6981429960035985,16.5
305481,298,1.4812334185257336,133.884939697444,748,167,6.201964466234151,16.5
306486,299,1.3385983078839985,97.55562305398634,573,162,5.44465772767122,16.5
307554,300,1.4710869898031924,109.31557183892546,765,167,6.658285469286285,16.5
308598,301,1.4104103203894505,105.2250654252309,733,165,8.865762718943305,16.5
309588,302,1.3606900278266574,114.63920164350695,683,162,5.168584629301453,16.5
310629,303,1.381017318304868,118.74215105721458,760,167,6.034261227083174,16.5
311665,304,1.3669367554688376,105.17671000754261,551,162,5.517606199368568,16.5
312725,305,1.4104870822291016,104.65016033888293,568,166,4.359004774125974,16.5
313715,306,1.3686166047757242,119.62763415749212,618,167,8.147209645369717,16.5
314762,307,1.420085085346813,107.43800778349281,670,175,6.982275751955598,16.5
315790,308,1.3699324024953878,113.39637654260889,775,178,8.39908341424565,16.5
316807,309,1.3408169393689326,117.99942050936923,795,182,5.416981630192694,16.5
317867,310,1.3992552237663032,98.58887248442927,598,169,6.837102699650243,16.5
318877,311,1.3336831373149103,98.92655406583029,497,157,7.196402381986224,16.5
319941,312,1.502707188808792,117.57277140517785,615,158,4.934499069607485,16.5
320952,313,1.41740681810303,118.76967738336901,649,162,6.181210882503569,16.5
321949,314,1.3512794702225583,116.85340047682317,589,157,9.797343675346387,16.5
322930,315,1.3405613379452987,118.34676836732704,728,164,8.315956842703505,16.5
323922,316,1.3935546857221173,113.9662004041513,692,152,8.223757553717835,16.5
324960,317,1.4071471135051477,125.46095320251261,870,157,5.634523250009042,16.5
325962,318,1.364086660143957,117.4185571491689,761,155,5.296556590634841,16.5
326973,319,1.4189083162384923,104.73866592259976,665,152,7.890255556380488,16.5
327997,320,1.3763481955500214,99.53486930459118,533,148,6.533140716376412,16.5
329025,321,1.435976095507864,117.71936556723267,615,151,9.058286718650585,16.5
330077,322,1.496556512065872,108.70630741787924,562,147,4.3478688538472205,16.5
331107,323,1.4572306505914847,104.55697316792148,599,149,5.542422133783794,16.5
332116,324,1.393651375584707,105.39048467626239,632,153,6.356060234222466,16.5
333142,325,1.4222215460298764,119.48094996366682,738,163,8.150393093897359,16.5
334220,326,1.4462624178549723,104.21701308156071,721,161,5.195691477640295,16.5
335220,327,1.4491002330193414,127.0849875893435,711,153,9.617431873788012,16.5
336270,328,1.384362645661125,113.07201436630729,595,148,4.554416253690838,16.5
337303,329,1.4089899791824299,121.97215748261972,722,152,5.446166453277586,16.5
338369,330,1.441422598755864,101.83584505773923,529,147,9.893649888797317,16.5
339422,331,1.4397484692952387,103.19077097359241,560,150,6.7415431794124085,16.5
340474,332,1.4653471978392627,124.67869147652529,677,151,8.642040588610419,16.5
341550,333,1.5328005420334687,134.66319747864114,855,152,6.769449526188224,16.5
342590,334,1.3949470607627477,107.09527357791367,567,147,5.060754251573235,16.5
343571,335,1.299072741873189,96.86350682162578,552,144,5.455727810782774,16.5
344644,336,1.4708374102169939,111.34134995905727,677,149,4.251931889821061,16.5
345667,337,1.4055951443499737,111.26757775422328,604,147,6.593414990511277,16.5
346701,338,1.4098854783196881,108.57929184968275,675,149,6.329393952946755,16.5
347739,339,1.5004590476785713,125.85414053976316,797,151,9.780763963626653,16.5
348769,340,1.491344527064279,117.5971195241796,801,152,6.264815537604667,16.5
349836,341,1.501545251104579,111.95557977663876,673,151,7.896855315551689,16.5
350847,342,1.4595566410269822,109.5244867348773,712,153,4.161923312811866,16.5
351869,343,1.4164228490898993,100.46971184927592,661,152,6.664229772176801,16.5
352873,344,1.4215144445264694,117.15649786192226,768,157,7.596434941895082,16.5
353925,345,1.5145513892778348,110.05409872346341,625,155,4.342847390619764,16.5
354996,346,1.5293433770925784,127.53260141381544,667,166,9.741602178399,16.5
356012,347,1.3371825597577152,115.23596745623007,797,167,8.4419431068312,16.5
357091,348,1.4795513118357295,118.7566195144999,782,162,5.357148629579189,16.5
358106,349,1.4307447635241892,118.95650977113915,766,161,8.637906504665557,17.75
359148,350,1.49319756271096,116.01496786790443,670,156,7.183774721894249,17.75
360202,351,1.4924942960880059,108.88540003091416,599,144,7.848434499161221,18.25
361204,352,1.3319115248355609,94.61296117418516,560,142,9.509424659304441,18.25
362239,353,1.4018006152571933,114.69775513068272,722,145,9.180618492645678,18.25
363245,354,1.3631872212944827,105.63631076120173,611,140,7.149944549581043,18.25
364280,355,1.4744807790147068,121.80206922188071,789,142,9.082969656571338,18.25
365351,356,1.4246913779739696,124.72992293135901,756,131,7.246546477615977,18.25
366392,357,1.4243177704657475,103.36434593143609,533,127,7.843953143673679,18.25
367448,358,1.3899417718211013,103.96467632138604,590,128,6.9041067100977545,18.25
368482,359,1.41370272140735,117.3275118548401,675,131,5.962661042002606,18.25
369465,360,1.4203597219569362,123.14184646266851,670,126,7.539464137887738,18.25
370478,361,1.4077307576206097,99.95351732034723,694,127,7.867216555993277,18.25
371466,362,1.3349427876596718,94.55885624094498,563,122,6.606680879649745,18.25
372487,363,1.3977998820460662,121.10760525172994,653,125,6.425087024071023,18.25
373527,364,1.4237252892510457,118.151551947858,668,130,4.702593262549837,18.25
374562,365,1.4183534616213975,102.0152818900531,597,127,9.76172200453277,18.25
375599,366,1.4567214304947222,104.80705662879942,573,114,9.651216217654362,18.25
